id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,duration_hour,sample_rate,quality,word_count,num_sentences
79605952,tam-hon-cao-thuong,,,"{'id': 'e8cb8d38', 'name': 'SHI', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/shi', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",0.5617,Edmondo De Amicis,https://thuviensachpdf.com/tam-hon-cao-thuong,https://sachnoiviet.net/sach-noi/tam-hon-cao-thuong,,,,,
5b21b2be,đao-mong-mo,,,"{'id': 'd773fd32', 'name': 'Mai Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mai-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.4042,Nguyễn Nhật Ánh,https://thuviensachpdf.com/dao-mong-mo,https://sachnoiviet.net/sach-noi/dao-mong-mo,,,,,
10441501,đe-ban-luon-tre-mai,,,"{'id': 'adca61bd', 'name': 'Uyên Minh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/uyen-minh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.6539,Suzy Allegra,https://thuviensachpdf.com/de-ban-luon-tre-mai,https://sachnoiviet.net/sach-noi/de-ban-luon-tre-mai,,,,,
ed000c04,bi-quyet-tuyen-dung-va-đai-ngo-nguoi-tai,,,"{'id': 'e2ecfee9', 'name': 'Giang MJ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/giang-mj', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.4883,Brian Tracy,https://thuviensachpdf.com/bi-quyet-tuyen-dung-va-dai-ngo-nguoi-tai,https://sachnoiviet.net/sach-noi/bi-quyet-tuyen-dung-va-dai-ngo-nguoi-tai,,,,,
323fae11,tam-ly-thi-truong-chung-khoan,,,"{'id': 'aeb99254', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.2239,George Selden,https://thuviensachpdf.com/tam-ly-thi-truong-chung-khoan,https://sachnoiviet.net/sach-noi/tam-ly-thi-truong-chung-khoan,,,,,
4a403afe,qua-tang-dieu-ky,,,"{'id': '33c6dd4b', 'name': 'Bá Trung', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ba-trung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.5069,Spencer Johnson,https://thuviensachpdf.com/qua-tang-dieu-ky,https://sachnoiviet.net/sach-noi/qua-tang-dieu-ky,,,,,
008c8a8f,kiem-tien-sieu-toc,,,"{'id': '5cdb1104', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.1861,Mark Victor Hansen & Robert G. Allen,https://thuviensachpdf.com/kiem-tien-sieu-toc,https://sachnoiviet.net/sach-noi/kiem-tien-sieu-toc,,,,,
1670e2ea,tung-buoc-no-hoa-sen,,,"{'id': '34b02346', 'name': 'Chiếu Thành', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/chieu-thanh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.4914,Thích Nhất Hạnh,https://thuviensachpdf.com/tung-buoc-no-hoa-sen,https://sachnoiviet.net/sach-noi/tung-buoc-no-hoa-sen,,,,,
1dd3ea04,buong-xa-phien-nao,,,"{'id': '29480d04', 'name': 'Tiểu Thư Thỏ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tieu-thu-tho', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.9486,Thích Thánh Nghiêm,https://thuviensachpdf.com/buong-xa-phien-nao,https://sachnoiviet.net/sach-noi/buong-xa-phien-nao,,,,,
25990fa8,đoi-tho,,,"{'id': '14d04124', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.1364,Richard Adams,https://thuviensachpdf.com/doi-tho,https://sachnoiviet.net/sach-noi/doi-tho,,,,,
5ac8c0b6,khu-rung-ky-dieu,,,"{'id': '56c26471', 'name': 'Ngọc Hân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-han', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5364,Stewart Edward White,https://thuviensachpdf.com/khu-rung-ky-dieu,https://sachnoiviet.net/sach-noi/khu-rung-ky-dieu,,,,,
33f3b8e3,may-mua-thu,,,"{'id': '49dbb7dd', 'name': 'Hoàng Quí', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hoang-qui', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.2178,Duyên Anh,https://thuviensachpdf.com/may-mua-thu,https://sachnoiviet.net/sach-noi/may-mua-thu,,,,,
3e1b458e,bi-mat-cua-may-man,,,"{'id': '8a9e0825', 'name': 'Quỳnh Giang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quynh-giang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.0875,Alex Rovira,https://thuviensachpdf.com/bi-mat-cua-may-man,https://sachnoiviet.net/sach-noi/bi-mat-cua-may-man,,,,,
b66af91a,to-tam,,,"{'id': '73fd4945', 'name': 'Hồng Trinh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-trinh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.7064,Hoàng Ngọc Phách,https://thuviensachpdf.com/to-tam,https://sachnoiviet.net/sach-noi/to-tam,,,,,
8cbb3ff8,truy-mong,,,"{'id': 'f5b059e6', 'name': 'Châu Reading', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/chau-reading', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.6114,Neil Gaiman,https://thuviensachpdf.com/truy-mong,https://sachnoiviet.net/sach-noi/truy-mong,,,,,
7ec2f2df,thien-than-nho-cua-toi,,,"{'id': 'b94e1a83', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.3714,Nguyễn Nhật Ánh,https://thuviensachpdf.com/thien-than-nho-cua-toi,https://sachnoiviet.net/sach-noi/thien-than-nho-cua-toi,,,,,
2858e7ef,"ban-chi-can-song-tot,-troi-xanh-tu-an-bai",,,"{'id': '8913bd88', 'name': 'Thi Lê', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thi-le', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.0039,Kotoha Yao,https://thuviensachpdf.com/ban-chi-can-song-tot-troi-xanh-tu-an-bai,https://sachnoiviet.net/sach-noi/ban-chi-can-song-tot-troi-xanh-tu-an-bai,,,,,
58437332,nguoi-thanh-cong-lam-gi-vao-buoi-toi,,,"{'id': 'c0341643', 'name': 'Minh Hòa', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoa', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.9472,Hayato Goto,https://thuviensachpdf.com/nguoi-thanh-cong-lam-gi-vao-buoi-toi,https://sachnoiviet.net/sach-noi/nguoi-thanh-cong-lam-gi-vao-buoi-toi,,,,,
28b1310b,trat-tu-vu-tru,,,"{'id': '9c40a503', 'name': 'Bà Già Đọc Sách', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ba-gia-doc-sach', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5853,George Ohsawa,https://thuviensachpdf.com/trat-tu-vu-tru,https://sachnoiviet.net/sach-noi/trat-tu-vu-tru,,,,,
e5e50e03,chuyen-con-cho-ten-la-trung-thanh,,,"{'id': '5dca54d7', 'name': 'Phùng Thu Ngân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phung-thu-ngan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.0897,Luis Sepúlveda,https://thuviensachpdf.com/chuyen-con-cho-ten-la-trung-thanh,https://sachnoiviet.net/sach-noi/chuyen-con-cho-ten-la-trung-thanh,,,,,
0a095722,bo-đe-đat-ma-quan-tam-phap,,,"{'id': '3fd79b53', 'name': 'Tuệ Ngọc Vân Vân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tue-ngoc-van-van', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.4789,Minh Thiền,https://thuviensachpdf.com/bo-de-dat-ma-quan-tam-phap,https://sachnoiviet.net/sach-noi/bo-de-dat-ma-quan-tam-phap,,,,,
98a335f6,chua-thu-sao-biet-khong-the,,,"{'id': 'b9b824cf', 'name': 'Diễm Khanh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/diem-khanh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.4047,Lâm Moon,https://thuviensachpdf.com/chua-thu-sao-biet-khong-the,https://sachnoiviet.net/sach-noi/chua-thu-sao-biet-khong-the,,,,,
7e11d977,con-se-lam-đuoc,,,"{'id': '416f648a', 'name': 'Ái Hòa', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ai-hoa', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.0278,Donna M. Genetit,https://thuviensachpdf.com/con-se-lam-duoc,https://sachnoiviet.net/sach-noi/con-se-lam-duoc,,,,,
fcdab1e5,nhung-cau-chuyen-cua-homer,,,"{'id': '7aabb08f', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.975,Cao Xuân Hạo,https://thuviensachpdf.com/nhung-cau-chuyen-cua-homer,https://sachnoiviet.net/sach-noi/nhung-cau-chuyen-cua-homer,,,,,
5980b3fb,day-oan,,,"{'id': '5fac1aac', 'name': 'Lê Như Quỳnh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-nhu-quynh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.0986,Hồ Biểu Chánh,https://thuviensachpdf.com/day-oan,https://sachnoiviet.net/sach-noi/day-oan,,,,,
3470c992,nghe-thuat-tu-choi,,,"{'id': 'b839cafc', 'name': 'Thùy Uyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-uyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5372,Damon Zahariades,https://thuviensachpdf.com/nghe-thuat-tu-choi,https://sachnoiviet.net/sach-noi/nghe-thuat-tu-choi,,,,,
8b53dad3,dam-chap-nhan,,,"{'id': '9e8aad45', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.8889,Ernie Carwile,https://thuviensachpdf.com/dam-chap-nhan,https://sachnoiviet.net/sach-noi/dam-chap-nhan,,,,,
3ee34bc6,ai-se-đen-du-tang-le-cua-toi,,,"{'id': 'ceed1615', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.4817,Sanghyun Kim,https://thuviensachpdf.com/ai-se-den-du-tang-le-cua-toi,https://sachnoiviet.net/sach-noi/ai-se-den-du-tang-le-cua-toi,,,,,
a1f749c9,mot-chuyen-đi-xa,,,"{'id': '1b2d490a', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.4006,Đào Hiếu,https://thuviensachpdf.com/mot-chuyen-di-xa,https://sachnoiviet.net/sach-noi/mot-chuyen-di-xa,,,,,
825060ea,nu-sinh,,,"{'id': '4adb7523', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5789,Nguyễn Nhật Ánh,https://thuviensachpdf.com/nu-sinh,https://sachnoiviet.net/sach-noi/nu-sinh,,,,,
c718c718,khong-theo-loi-mon,,,"{'id': '3cf724e9', 'name': 'Thanh Trúc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thanh-truc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.8389,Joachim De Posada,https://thuviensachpdf.com/khong-theo-loi-mon,https://sachnoiviet.net/sach-noi/khong-theo-loi-mon,,,,,
d1d1ae6c,moi-ngay-tiet-kiem-mot-gio,,,"{'id': '5a06efdc', 'name': 'Yến Anh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/yen-anh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.9192,Michael Heppell,https://thuviensachpdf.com/moi-ngay-tiet-kiem-mot-gio,https://sachnoiviet.net/sach-noi/moi-ngay-tiet-kiem-mot-gio,,,,,
93510b2b,lang-nghe-đieu-binh-thuong,,,"{'id': 'beb3a8a8', 'name': 'Quang Điền', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quang-dien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.7556,Nhiều Tác Giả,https://thuviensachpdf.com/lang-nghe-dieu-binh-thuong,https://sachnoiviet.net/sach-noi/lang-nghe-dieu-binh-thuong,,,,,
1276ed71,con-sau-cuoi-cung,,,"{'id': 'b28072e4', 'name': 'Đỗ Thụy', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/do-thuy', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.44,Sơn Nam,https://thuviensachpdf.com/con-sau-cuoi-cung,https://sachnoiviet.net/sach-noi/con-sau-cuoi-cung,,,,,
28ec0bfb,huong-đen-cuoc-đoi-tuoi-đep,,,"{'id': '7aa5eaea', 'name': 'Giang MJ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/giang-mj', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.3228,Og Mandino,https://thuviensachpdf.com/huong-den-cuoc-doi-tuoi-dep,https://sachnoiviet.net/sach-noi/huong-den-cuoc-doi-tuoi-dep,,,,,
416fb662,lao-hac,,,"{'id': '9952028c', 'name': 'Trần Ngọc San', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-ngoc-san', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",0.8158,Nam Cao,https://thuviensachpdf.com/lao-hac,https://sachnoiviet.net/sach-noi/lao-hac,,,,,
ef045bd9,song-va-suy-ngam,,,"{'id': 'ea5c2366', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.475,V. N. Kakar,https://thuviensachpdf.com/song-va-suy-ngam,https://sachnoiviet.net/sach-noi/song-va-suy-ngam,,,,,
8d41c49a,gieo-niem-tin-cuoc-song,,,"{'id': '9c6015a2', 'name': 'Thanh Trúc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thanh-truc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5161,Nhiều Tác Giả,https://thuviensachpdf.com/gieo-niem-tin-cuoc-song,https://sachnoiviet.net/sach-noi/gieo-niem-tin-cuoc-song,,,,,
e9bcd59a,dune---xu-cat,,,"{'id': '853a1ff5', 'name': 'Trần Ngọc San', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-ngoc-san', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.4808,Frank Herbert,https://thuviensachpdf.com/dune-xu-cat,https://sachnoiviet.net/sach-noi/dune-xu-cat,,,,,
e64e4c1d,ba-chi-em-nha-ho-tong,,,"{'id': '5972af45', 'name': 'AlphaBê', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/alphabe', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.1075,Nguyễn Vạn Lý,https://thuviensachpdf.com/ba-chi-em-nha-ho-tong,https://sachnoiviet.net/sach-noi/ba-chi-em-nha-ho-tong,,,,,
6be63894,"tu-duy-ca-map,-suy-nghi-ca-vang",,,"{'id': 'ef6068c4', 'name': 'Đọc Sách Dùm Bạn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/doc-sach-dum-ban', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.1417,Jon Gordon,https://thuviensachpdf.com/tu-duy-ca-map-suy-nghi-ca-vang,https://sachnoiviet.net/sach-noi/tu-duy-ca-map-suy-nghi-ca-vang,,,,,
956c42e7,can-phong-cam,,,"{'id': 'b6d8513a', 'name': 'Trái Táo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/trai-tao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5778,R. L. Stine,https://thuviensachpdf.com/can-phong-cam,https://sachnoiviet.net/sach-noi/can-phong-cam,,,,,
bab46278,đieu-binh-di-thong-thai,,,"{'id': '9fdbbc3a', 'name': 'Định Phương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/dinh-phuong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.915,Nhiều Tác Giả,https://thuviensachpdf.com/dieu-binh-di-thong-thai,https://sachnoiviet.net/sach-noi/dieu-binh-di-thong-thai,,,,,
86971c94,cach-thu-hut-tien-bac,,,"{'id': '7695fd65', 'name': 'Việt Dũng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/viet-dung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.2222,Joseph Murphy,https://thuviensachpdf.com/cach-thu-hut-tien-bac,https://sachnoiviet.net/sach-noi/cach-thu-hut-tien-bac,,,,,
084229d3,23-van-đe-ho-khong-noi-voi-ban-ve-chu-nghia-tu-ban,,,"{'id': 'cb43e427', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.2556,Ha Joon Chang,https://thuviensachpdf.com/23-van-de-ho-khong-noi-voi-ban-ve-chu-nghia-tu-ban,https://sachnoiviet.net/sach-noi/23-van-de-ho-khong-noi-voi-ban-ve-chu-nghia-tu-ban,,,,,
6c4e6b60,toi-keo-xe,,,"{'id': '64767323', 'name': 'Công Tuấn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/cong-tuan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.1681,Tam Lang,https://thuviensachpdf.com/toi-keo-xe,https://sachnoiviet.net/sach-noi/toi-keo-xe,,,,,
a71f8a96,chuyen-hoa-thanh-phuc,,,"{'id': '0c3eb843', 'name': 'Trần Ngọc San', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-ngoc-san', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.1431,Nguyễn Minh Tiến,https://thuviensachpdf.com/chuyen-hoa-thanh-phuc,https://sachnoiviet.net/sach-noi/chuyen-hoa-thanh-phuc,,,,,
c6c44999,chi-oi-anh-yeu-em,,,"{'id': 'c56cfb94', 'name': 'Cún', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/cun', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5986,Cusiu,https://thuviensachpdf.com/chi-oi-anh-yeu-em,https://sachnoiviet.net/sach-noi/chi-oi-anh-yeu-em,,,,,
1152f2af,luc-van-tien,,,"{'id': '144ccc38', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.695,Nguyễn Đình Chiểu,https://thuviensachpdf.com/luc-van-tien,https://sachnoiviet.net/sach-noi/luc-van-tien,,,,,
4251e924,chua-lanh-bang-tam-thuc,,,"{'id': '5ed290ab', 'name': 'Liên Xuyến', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/lien-xuyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.6861,Newton Kondaveti,https://thuviensachpdf.com/chua-lanh-bang-tam-thuc,https://sachnoiviet.net/sach-noi/chua-lanh-bang-tam-thuc,,,,,
f858a17a,"minh-la-nang,-viec-cua-minh-la-choi-chang",,,"{'id': '21ad224a', 'name': 'Phương Thảo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phuong-thao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.0956,Kazuko Watanabe,https://thuviensachpdf.com/minh-la-nang-viec-cua-minh-la-choi-chang,https://sachnoiviet.net/sach-noi/minh-la-nang-viec-cua-minh-la-choi-chang,,,,,
0f4117b9,bi-mat-cua-phan-thien-an,,,"{'id': 'e1798081', 'name': 'Lê Yến', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-yen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.5192,Alan Phan,https://thuviensachpdf.com/bi-mat-cua-phan-thien-an,https://sachnoiviet.net/sach-noi/bi-mat-cua-phan-thien-an,,,,,
8dcdaf78,10-đieu-khac-biet-nhat-giua-ke-giau-va-nguoi-ngheo,,,"{'id': 'f1a13983', 'name': 'Trần Huỳnh Phương Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-huy-phuong-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.0014,Keith Cameron Smith,https://thuviensachpdf.com/10-dieu-khac-biet-nhat-giua-ke-giau-va-nguoi-ngheo,https://sachnoiviet.net/sach-noi/10-dieu-khac-biet-nhat-giua-ke-giau-va-nguoi-ngheo,,,,,
0cbfbee7,yeu-nhung-đieu-khong-hoan-hao,,,"{'id': '1ea41300', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.4583,Hae Min,https://thuviensachpdf.com/yeu-nhung-dieu-khong-hoan-hao,https://sachnoiviet.net/sach-noi/yeu-nhung-dieu-khong-hoan-hao,,,,,
b79ab4be,cuoc-đoi-ky-la-cua-nikola-tesla,,,"{'id': '27c67c39', 'name': 'Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.4722,Nikola Tesla,https://thuviensachpdf.com/cuoc-doi-ky-la-cua-nikola-tesla,https://sachnoiviet.net/sach-noi/cuoc-doi-ky-la-cua-nikola-tesla,,,,,
1369f322,thay-chung-trung-so,,,"{'id': '389a9784', 'name': 'Hồng Trinh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-trinh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",1.4375,Hồ Biểu Chánh,https://thuviensachpdf.com/thay-chung-trung-so,https://sachnoiviet.net/sach-noi/thay-chung-trung-so,,,,,
96c0dcfe,ren-nghi-luc-đe-lap-than,,,"{'id': '095654a2', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",2.1914,Nguyễn Hiến Lê,https://thuviensachpdf.com/ren-nghi-luc-de-lap-than,https://sachnoiviet.net/sach-noi/ren-nghi-luc-de-lap-than,,,,,
